GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "24000","Maryland",2,CAGDP9,69,"61","   Educational services ","Thousands of chained 2017 dollars",4539066,4700054,5018834,5398782,5327709,5357707,5376548,5615681,6053827,6194598,6379018,6409364,6145072,6301963,6244952,6388503,6360220,6626859,6564161,5966169,6034040,6372833,6499026,6649530
 "24000","Maryland",2,CAGDP9,70,"62","   Health care and social assistance ","Thousands of chained 2017 dollars",19212122,19836373,20750705,21885682,22596982,23461788,23581116,25028738,25631793,25769166,26504446,26853230,27142267,27837985,29046832,29514796,30077873,30635930,31170094,29564664,30711154,31867903,33362654,35198982
 "24000","Maryland",2,CAGDP9,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2017 dollars",12764392,13074936,13229909,12804003,12376866,12886046,12158688,11894313,11392292,11968158,12434008,12951704,13394177,14346090,15122346,15531745,15798935,15807785,16136068,10962889,13601761,14819923,15726882,15941843
 "24000","Maryland",2,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2017 dollars",1991629,2063598,2112095,2344917,2171558,2285740,2368207,2169136,2101668,2352720,2553553,2917710,3547108,4247683,4429681,4601543,4489050,4448783,4140845,2704957,3720951,4115871,4777415,4976030
 "24000","Maryland",2,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2017 dollars",10886031,11125040,11230247,10530403,10286320,10681532,9841532,9790849,9351608,9670626,9930810,10071142,9861303,10096702,10692289,10928828,11309885,11358774,11989748,8254211,9882636,10709760,10992080,11021549
 "24000","Maryland",2,CAGDP9,82,"81","  Other services (except government and government enterprises) ","Thousands of chained 2017 dollars",9198564,9392603,9441360,9577393,9646078,9719981,9540125,9284133,8837083,8743969,8698411,8785753,8754088,9101405,9191706,9155530,9301613,9539985,9429825,8406335,8555538,8872250,8535611,8441778
 "24000","Maryland",2,CAGDP9,83,"92","Government and government enterprises ","Thousands of chained 2017 dollars",63286885,66371914,66664494,67085680,68580848,69636097,70491621,72235764,73576321,75607792,77666608,77272835,77362062,77942173,78494858,79636593,80833835,80530512,80961341,82193714,82705280,85089988,85624224,88207650
 "24000","Maryland",2,CAGDP9,87,"11,21","Natural resources and mining ","Thousands of chained 2017 dollars",1314624,1137352,1164180,1351658,1385603,1432246,1215523,1187179,1208176,1224168,1051433,1088542,1154198,1104283,1167898,1199567,1316882,1187413,1328839,1019647,1298962,1463445,1157683,1370240
 "24000","Maryland",2,CAGDP9,88,"42,44-45","Trade ","Thousands of chained 2017 dollars",31314083,32393995,34157746,34809919,36311428,36034763,35225890,34231077,31256671,33160603,33234251,33675533,34218830,35022715,36744166,37752268,38624307,39011467,39235644,37804763,37483854,36435176,38876067,40738644
 "24000","Maryland",2,CAGDP9,89,"22,48-49","Transportation and utilities ","Thousands of chained 2017 dollars",10486918,10332988,10532315,11833567,11786337,12390013,13263330,13176591,12703403,14638259,14732166,14193979,13985223,14171207,15058447,15888486,16018100,16092233,15413202,15141931,15018497,14651069,14999970,15603951
 "24000","Maryland",2,CAGDP9,90,"31-33,51","Manufacturing and information ","Thousands of chained 2017 dollars",20787289,22196642,22106027,25181099,26565933,27483182,26951643,30913247,32470872,36055947,36415609,33518001,34292700,32334800,33920561,37112033,38322043,37695993,36579658,36894434,42317658,43028936,45744573,47523836
 "24000","Maryland",2,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2017 dollars",37889550,38254750,37823175,40562860,39278040,39738473,40220764,39823230,38474560,38858674,38550162,37028324,39097427,39685922,40896940,44372961,46666365,46639880,46873715,47477257,47756547,45289389,44689630,46310761
 "24000","Maryland",2,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2017 dollars",180520776,186548445,193727613,204155531,217811198,220538879,221126270,226182302,224373359,238194913,243947760,247212195,248155353,252691579,259332910,267935654,272214334,275316007,274669998,259414881,276696279,282412797,290526597,298848258
 "24001","Allegany, MD",2,CAGDP9,1,"...","All industry total ","Thousands of chained 2017 dollars",2933314,2909828,2854683,2820988,2802104,2760935,2752479,2764016,2723958,2929334,2910539,2896489,2790765,2823563,2851350,3018531,3068263,3092803,3067784,2859639,2847209,2754965,2697964,2748469
 "24001","Allegany, MD",2,CAGDP9,2,"..."," Private industries ","Thousands of chained 2017 dollars",2365853,2320972,2270826,2239936,2220491,2172171,2185093,2167288,2142739,2335315,2323758,2324814,2198638,2250779,2292468,2418709,2352376,2359159,2305122,2082282,2172191,2200174,2157087,2179336
 "24001","Allegany, MD",2,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of chained 2017 dollars",2318,5973,(D),3249,4189,5406,907,1745,993,1153,2076,990,1930,1328,1044,1235,(D),(D),(D),1322,3250,2514,3625,3690
 "24001","Allegany, MD",2,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of chained 2017 dollars",30328,41742,44891,38112,33548,36487,40435,52251,31746,61791,59421,43809,42266,40804,32392,33076,28177,24815,20183,18509,20272,(D),(D),22328
 "24001","Allegany, MD",2,CAGDP9,10,"22","  Utilities ","Thousands of chained 2017 dollars",99308,132642,(D),153079,154759,163723,189834,193423,174062,240903,240547,229761,224910,196924,182448,172319,(D),138316,131981,114118,129990,138923,84564,52382
 "24001","Allegany, MD",2,CAGDP9,11,"23","  Construction ","Thousands of chained 2017 dollars",131285,133283,122346,127357,116739,113043,169687,128117,94412,106468,101957,93078,96419,79268,84650,96135,117511,106044,118181,91639,109808,87236,72152,73086
 "24001","Allegany, MD",2,CAGDP9,12,"31-33","  Manufacturing ","Thousands of chained 2017 dollars",549003,458865,399778,388936,365726,317094,242179,197015,225371,243626,244925,238778,246792,234146,262768,297046,295698,317803,277831,249933,225279,216469,187313,167533
 "24001","Allegany, MD",2,CAGDP9,13,"321,327-339","   Durable goods manufacturing ","Thousands of chained 2017 dollars",83037,84616,82732,91067,99952,95778,84604,72288,69058,77858,84439,84940,97419,101047,105968,128327,140215,156283,132840,146804,137972,123181,97402,75767
 "24001","Allegany, MD",2,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of chained 2017 dollars",468308,376921,319479,299945,266922,221698,157113,124168,156166,165570,160431,153830,149483,133320,157052,168867,155483,161575,145066,101601,85686,91874,89309,92736
 "24001","Allegany, MD",2,CAGDP9,34,"42","  Wholesale trade ","Thousands of chained 2017 dollars",57095,50541,48508,53189,59958,64605,72307,74639,64755,65825,(D),65804,(D),(D),(D),63017,(D),61800,64775,67997,72519,87543,83282,85942
 "24001","Allegany, MD",2,CAGDP9,35,"44-45","  Retail trade ","Thousands of chained 2017 dollars",230417,238435,239989,207108,203497,177351,180977,182113,177293,197075,193374,194789,195703,206241,212800,224793,236707,244807,249165,249237,266881,262035,298986,334262
 "24001","Allegany, MD",2,CAGDP9,36,"48-49","  Transportation and warehousing ","Thousands of chained 2017 dollars",144841,141905,158883,165535,157840,153284,156996,146436,138597,138624,140944,137519,132047,134271,141533,(D),125892,(D),(D),(D),99813,(D),(D),(D)
 "24001","Allegany, MD",2,CAGDP9,45,"51","  Information ","Thousands of chained 2017 dollars",23939,22596,23740,29486,34834,41000,44918,51624,54412,61801,60384,(D),69492,64082,76678,86671,81725,81151,79594,58719,68683,67983,76043,76432
 "24001","Allegany, MD",2,CAGDP9,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of chained 2017 dollars",434410,426210,411021,371572,360738,341322,351536,384389,415228,431727,428200,485221,365068,470938,455845,515894,404239,439943,426840,384321,379525,(D),(D),(D)
 "24001","Allegany, MD",2,CAGDP9,51,"52","   Finance and insurance ","Thousands of chained 2017 dollars",67405,73780,63703,58698,65546,61701,50573,49383,58608,69193,78418,86168,79145,83569,83688,92910,92832,92722,93903,77185,71092,66638,63210,65152
 "24001","Allegany, MD",2,CAGDP9,56,"53","   Real estate and rental and leasing ","Thousands of chained 2017 dollars",363432,349052,344043,309885,292058,276667,298431,332338,354159,361038,349572,398435,287015,387148,372149,423029,311407,347451,333011,307406,308816,(D),(D),(D)
 "24001","Allegany, MD",2,CAGDP9,59,"54,55,56","  Professional and business services ","Thousands of chained 2017 dollars",121063,124010,134136,123293,129532,136743,141633,138814,140156,135529,(D),(D),(D),(D),(D),(D),130891,130986,131392,(D),143146,162012,168204,172407
 "24001","Allegany, MD",2,CAGDP9,60,"54","   Professional, scientific, and technical services ","Thousands of chained 2017 dollars",43513,45925,45254,44886,44801,46009,48367,52315,50525,(D),(D),(D),(D),(D),(D),(D),64367,62383,55491,57772,60807,60716,65141,74881
 "24001","Allegany, MD",2,CAGDP9,64,"55","   Management of companies and enterprises ","Thousands of chained 2017 dollars",27364,29619,32753,26842,25792,23398,21422,20432,21034,(D),(D),(D),(D),(D),(D),(D),14571,12816,19640,(D),20424,22366,24683,28394
 "24001","Allegany, MD",2,CAGDP9,65,"56","   Administrative and support and waste management and remediation services ","Thousands of chained 2017 dollars",49768,48505,55904,51144,58267,66566,71210,65442,67940,68240,69265,66356,62871,63076,61462,56345,51953,55757,56497,(D),62023,78477,78362,70486
 "24001","Allegany, MD",2,CAGDP9,68,"61,62","  Educational services, health care, and social assistance ","Thousands of chained 2017 dollars",357367,365030,379401,396335,409121,425190,411936,425456,438076,452312,452926,444536,432827,439406,454430,464112,472494,479956,480345,445348,453491,449954,456931,493815
 "24001","Allegany, MD",2,CAGDP9,69,"61","   Educational services ","Thousands of chained 2017 dollars",16281,17876,18709,19979,18904,19005,19658,20504,23370,26175,27015,25987,22630,21694,18607,18391,17997,18628,18256,17542,17965,19793,19361,19393
 "24001","Allegany, MD",2,CAGDP9,70,"62","   Health care and social assistance ","Thousands of chained 2017 dollars",340805,347105,360664,376398,390006,405884,392132,404823,414801,426434,426281,418872,410351,417816,435835,445726,454498,461326,462091,427798,435516,430113,437529,474383
 "24001","Allegany, MD",2,CAGDP9,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2017 dollars",100743,103983,(D),117633,120320,126623,110449,111481,108771,113362,116750,122165,136272,135659,136212,141693,144456,151982,152012,111231,135016,152920,142469,142352
 "24001","Allegany, MD",2,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2017 dollars",6738,7840,(D),9006,7658,7349,7045,6886,6633,7511,7816,7603,9855,10638,11036,9936,9869,9620,9300,6465,9781,10158,10687,10793
 "24001","Allegany, MD",2,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2017 dollars",93994,96018,101617,108466,112708,119413,103451,104665,102213,105891,108969,114636,126428,124995,125137,131755,134587,142361,142710,104775,125196,142700,131772,131554
 "24001","Allegany, MD",2,CAGDP9,82,"81","  Other services (except government and government enterprises) ","Thousands of chained 2017 dollars",90334,97943,96107,93180,90871,89453,86109,87261,85787,80434,77160,73795,69050,70184,69091,66557,65095,66354,65809,60834,62836,63626,59927,57413
 "24001","Allegany, MD",2,CAGDP9,83,"92","Government and government enterprises ","Thousands of chained 2017 dollars",561345,587462,583426,581131,582172,590932,567743,599192,583117,593947,586533,570879,592703,572837,558764,599708,715886,733581,762307,776028,674997,552564,538578,567447
 "24001","Allegany, MD",2,CAGDP9,87,"11,21","Natural resources and mining ","Thousands of chained 2017 dollars",32384,49430,(D),41239,38131,42444,41344,54024,32759,63085,61476,44843,44197,42118,33425,34309,(D),(D),(D),19830,23502,(D),(D),25904
 "24001","Allegany, MD",2,CAGDP9,88,"42,44-45","Trade ","Thousands of chained 2017 dollars",289628,292202,292035,262024,264339,241543,252269,255562,241407,262458,(D),260119,(D),(D),(D),287687,(D),306646,314045,317415,339599,349451,381754,418963
 "24001","Allegany, MD",2,CAGDP9,89,"22,48-49","Transportation and utilities ","Thousands of chained 2017 dollars",234043,267793,(D),310770,305833,311459,342767,336837,309325,380695,382478,368148,357804,331696,324125,(D),(D),(D),(D),(D),229969,(D),(D),(D)
 "24001","Allegany, MD",2,CAGDP9,90,"31-33,51","Manufacturing and information ","Thousands of chained 2017 dollars",521900,440158,389704,389036,376552,341971,279976,248063,277818,303976,303479,(D),316169,297833,339520,383800,377423,399008,357225,309053,293303,283558,258928,237929
 "24001","Allegany, MD",2,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2017 dollars",736633,646635,(D),559307,522674,472758,451523,378709,352284,415949,411265,376596,386905,355809,380809,427571,(D),(D),(D),361265,360087,(D),(D),267759
 "24001","Allegany, MD",2,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2017 dollars",1643323,1686576,(D),1689736,1704685,1703953,1736972,1788955,1790260,1919375,1912499,1948278,1811914,1894532,1911477,1991096,(D),(D),(D),1720669,1811235,(D),(D),1915090
 "24003","Anne Arundel, MD",2,CAGDP9,1,"...","All industry total ","Thousands of chained 2017 dollars",28113392,29689245,31332343,33543034,35393218,36210713,37369084,38642423,38637793,40279192,41732920,42515897,44773057,46112183,47215637,49025912,50214633,50232911,50225703,48766277,51745948,51975996,53365763,55635123
 "24003","Anne Arundel, MD",2,CAGDP9,2,"..."," Private industries ","Thousands of chained 2017 dollars",17571569,18151976,19752897,21699166,23182064,23849272,24801969,25708826,25452894,26686921,27214066,27610764,29547184,30637857,31549526,33038298,34117470,34349052,34386999,32620565,35497472,35488155,36595415,38788953
 "24003","Anne Arundel, MD",2,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of chained 2017 dollars",(D),(D),(D),(D),(D),(D),(D),(D),20621,23230,17861,20527,15131,12583,13432,16873,15771,20910,28202,31208,16227,20409,32339,23009
 "24003","Anne Arundel, MD",2,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of chained 2017 dollars",58078,58831,49120,34264,23673,26830,27557,13965,8951,15814,9077,8260,10431,8012,9497,13111,18726,25126,23851,31764,34119,29128,26740,25627
 "24003","Anne Arundel, MD",2,CAGDP9,10,"22","  Utilities ","Thousands of chained 2017 dollars",(D),(D),(D),(D),832901,(D),(D),(D),959449,1026801,1005268,838556,971641,826036,933783,931584,661984,625843,343098,210027,336029,303622,203663,367818
 "24003","Anne Arundel, MD",2,CAGDP9,11,"23","  Construction ","Thousands of chained 2017 dollars",(D),(D),2042818,2234515,2058874,1919201,1784753,1744026,1658418,1454370,1439331,1552490,1835561,2029829,2346575,2489322,2978596,2849285,2852543,3083023,2845130,2456663,2544178,2812309
 "24003","Anne Arundel, MD",2,CAGDP9,12,"31-33","  Manufacturing ","Thousands of chained 2017 dollars",562940,626702,726292,925955,998166,1110481,1389532,1928561,2123807,2158220,2383368,2256823,2443168,2386541,2397473,2597709,2815569,2750353,2875545,3032604,3779791,3615495,3822385,4016342
 "24003","Anne Arundel, MD",2,CAGDP9,13,"321,327-339","   Durable goods manufacturing ","Thousands of chained 2017 dollars",326045,379695,480879,(D),(D),(D),(D),(D),(D),(D),(D),(D),2142901,2093855,2126964,2312263,2538851,2487814,2604122,2776470,3526643,3347133,3545705,3738604
 "24003","Anne Arundel, MD",2,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of chained 2017 dollars",431738,430783,388061,(D),(D),(D),(D),(D),(D),(D),(D),(D),302681,294965,270973,285660,276719,262645,271636,257245,258784,270325,279960,283336
 "24003","Anne Arundel, MD",2,CAGDP9,34,"42","  Wholesale trade ","Thousands of chained 2017 dollars",(D),(D),(D),(D),2521027,(D),(D),(D),(D),2350411,2414838,2338985,2434914,2707550,2895273,2901094,2882217,2771841,2807376,2767757,2631195,2503142,2373765,2410764
 "24003","Anne Arundel, MD",2,CAGDP9,35,"44-45","  Retail trade ","Thousands of chained 2017 dollars",1518963,1659262,1915782,2008016,2170148,2187843,2101561,1985395,1875855,2001513,1973756,1974684,2000743,2007610,2159913,2300649,2425053,2468924,2432597,2300161,2344732,2238581,2542699,2782064
 "24003","Anne Arundel, MD",2,CAGDP9,36,"48-49","  Transportation and warehousing ","Thousands of chained 2017 dollars",1324485,1113404,1147288,1369262,(D),1621651,1612146,1557995,1535152,1771154,1639514,1633105,1664013,1853242,1955204,2206146,2326933,2389741,2334372,1612033,2194257,2356326,2294116,2504939
 "24003","Anne Arundel, MD",2,CAGDP9,45,"51","  Information ","Thousands of chained 2017 dollars",336425,374419,394877,474968,587352,636735,723131,750280,(D),683075,700358,616578,684594,614761,611053,660349,673576,688901,693442,671021,913393,1001583,1112547,1186573
 "24003","Anne Arundel, MD",2,CAGDP9,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of chained 2017 dollars",4174146,4363187,4688009,4870931,5523987,5697524,5746818,5682321,5620505,6176936,6281227,6293981,6857341,7192137,6899040,7201853,7323264,7210812,7082905,6912076,7629306,7455927,7675421,7615317
 "24003","Anne Arundel, MD",2,CAGDP9,51,"52","   Finance and insurance ","Thousands of chained 2017 dollars",806921,921942,971283,990119,1224558,1293747,1126172,894804,987730,910671,893363,984002,991773,1234288,1221786,1302890,1241799,1156111,1219396,1158575,1368080,1189859,1119534,1083662
 "24003","Anne Arundel, MD",2,CAGDP9,56,"53","   Real estate and rental and leasing ","Thousands of chained 2017 dollars",3372469,3453491,3728523,3892168,4317188,4423542,4629591,4777724,4638632,5241085,5357506,5291693,5836106,5949389,5673389,5899506,6081464,6056214,5862334,5752886,6259515,6284120,6586428,6565374
