GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "16000","Idaho",7,CAGDP9,69,"61","   Educational services ","Thousands of chained 2017 dollars",371980,395362,438877,464229,455986,463721,475558,497898,535388,559945,568074,570310,565207,561525,582673,573695,576344,617225,682046,667958,745276,851966,864735,915252
 "16000","Idaho",7,CAGDP9,70,"62","   Health care and social assistance ","Thousands of chained 2017 dollars",3240470,3409401,3549388,3750252,3784774,4046025,4163228,4483783,4655538,4762159,4903380,4905789,5242997,5411449,5783499,6019158,6105398,6443434,6924893,6779634,7409366,7989988,8421941,9266917
 "16000","Idaho",7,CAGDP9,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2017 dollars",1864782,1958681,1976018,2004784,2060898,2188201,2263312,2211202,2003987,2119899,2103536,2149534,2214650,2329012,2487146,2743759,2984994,3156440,3180355,2815170,3594796,3798691,3842188,3805462
 "16000","Idaho",7,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2017 dollars",348466,388574,349623,349705,357959,391126,431697,417090,383976,435741,410066,420643,430419,448102,445118,503964,558492,622173,646999,512117,692177,759815,820280,798285
 "16000","Idaho",7,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2017 dollars",1516401,1567491,1629136,1658551,1706713,1799682,1831105,1794079,1619531,1681938,1692613,1727920,1783378,1880199,2042355,2239875,2426502,2534384,2533618,2303442,2903491,3041325,3028570,3012622
 "16000","Idaho",7,CAGDP9,82,"81","  Other services (except government and government enterprises) ","Thousands of chained 2017 dollars",1372394,1398785,1346738,1384196,1411169,1462214,1453561,1395343,1301030,1274724,1234826,1235334,1275110,1344250,1387214,1432734,1519189,1607037,1666131,1567544,1740099,1845015,1686170,1689774
 "16000","Idaho",7,CAGDP9,83,"92","Government and government enterprises ","Thousands of chained 2017 dollars",9045001,9144666,9217099,9430552,9625928,9733288,9669167,9767823,9614283,9367084,9182680,9242020,9169232,9067333,9267510,9452779,9762388,9863318,10172067,10079617,10300865,10565074,10825975,10774519
 "16000","Idaho",7,CAGDP9,87,"11,21","Natural resources and mining ","Thousands of chained 2017 dollars",2901553,3152356,2668719,3184929,3572322,3629914,3571427,3813947,3532843,3929290,3935774,3399828,3754962,4392546,4298253,4861460,3736342,4251826,4322990,4633056,4080776,4347131,4641344,5021816
 "16000","Idaho",7,CAGDP9,88,"42,44-45","Trade ","Thousands of chained 2017 dollars",6544401,6865569,7383955,7720091,8308082,8759394,8914912,8976462,7958902,8180135,8031819,8214427,8910760,9287250,9817469,10483846,10917618,11759765,12540281,13041800,13613572,13231820,13232372,14236099
 "16000","Idaho",7,CAGDP9,89,"22,48-49","Transportation and utilities ","Thousands of chained 2017 dollars",2255940,2352489,2298531,2459728,2471680,2632243,2637513,2764753,2662862,3018984,3073428,3227666,3291546,3269131,3373314,3489620,3687028,3685042,3657382,3751325,4065614,3983240,4047287,4174102
 "16000","Idaho",7,CAGDP9,90,"31-33,51","Manufacturing and information ","Thousands of chained 2017 dollars",4258368,4316868,4920008,5942470,6943196,6297663,6447089,7965734,8147804,8724728,8870355,8227830,8314553,8415193,8285678,8503075,9488550,10389422,10738703,10313978,10623612,11478938,11857385,12057287
 "16000","Idaho",7,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2017 dollars",9946255,9914500,10395935,12020395,13818143,13271461,13468324,14496056,13740055,14398840,14455711,13311752,14023228,14989920,14739850,15568113,15515378,17025114,17553157,17931724,17934598,18415150,18734719,19711743
